,title,price,link
224,Hidesign Women's Laptop Bag (Black)  ,"8,295",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzIwNzMxMjI5MzExNzc6MTcxOTQxMzA1NDpzcF9tdGY6MzAwMjMwMDA1Mzc3MDMyOjowOjo&url=%2FHidesign-Black-Laptop-Gable-03%2Fdp%2FB07Y3LVZMS%2Fref%3Dsr_1_235_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413054%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
225,Joon Blu Grandeur Medium Laptop Tote - Montage | Stylish medium size bag with detachable crossbody strap for women| Recycled Polyester  ,"6,599",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzIwNzMxMjI5MzExNzc6MTcxOTQxMzA1NDpzcF9tdGY6MzAwMjI2NjI2Njc1OTMyOjowOjo&url=%2FJoon-Blu-Grandeur-Medium-Laptop%2Fdp%2FB0D4QQSH2L%2Fref%3Dsr_1_236_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413054%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
226,"Lenovo ThinkPad E14 Intel Core i7 13th Gen 14"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/1TB SSD/Windows 11 Home/Backlit Keyboard/FPR/Black/1Y Onsite/1.41 kg), 21JKS1CT00  ","89,990",https://www.amazon.in//Lenovo-ThinkPad-Windows-Keyboard-21JKS1CT00/dp/B0D4QXMNYJ/ref=sr_1_237?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-237
227,"Lenovo Legion 7 Intel Core i9-12900HX 16"" (40.64cm) QHD IPS 165Hz 500Nits Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 3080Ti 16GB/Alexa/3 Month Game Pass/Storm Grey/2.53Kg), 82TD009KIN  ","3,59,990",https://www.amazon.in//Lenovo-i9-12900HX-40-64cm-500Nits-82TD009KIN/dp/B0BR4BX2F8/ref=sr_1_238?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-238
228,"ASUS ROG Strix SCAR 16 (2024), Intel Core i9 14900HX 14th Gen, 16""(40.64cm) 2.5K QHD+240Hz, Gaming Laptop (32GB DDR5/2TB SSD/12GB RTX 4080/Win11/Per-Key RGB/90WHr/Black/2.65Kg),G634JZR-CM932WS  ","2,92,999",https://www.amazon.in//ASUS-14900HX-40-64cm-Gaming-G634JZR-CM932WS/dp/B0CV17QD1G/ref=sr_1_239?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-239
229,"ASUS TUF Gaming F15 (2021), 15.6"" (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 4GB Graphics, Gaming Laptop (8GB RAM/512GB NVMe SSD/Windows 11/Black/2.30 Kg), FX506LH-HN258W  ","51,990",https://www.amazon.in//ASUS-i5-10300H-Graphics-Windows-FX506LH-HN258W/dp/B09RMTMBSM/ref=sr_1_240?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-240
230,"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg), B7UCX-068IN  ","57,990",https://www.amazon.in//MSI-7535HS-Windows-GeForce-B7UCX-068IN/dp/B0CV5DR3ZQ/ref=sr_1_241?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-241
231,"ASUS Zenbook Duo OLED (2024), 14"" (35.56cm) FHD OLED Touch Display, Intel Core Ultra 7 155H, Built-in AI, Dual Screen Laptop (32GB/1TB SSD/Intel Arc Graphics/Win11/Gray/1.65 Kg), UX8406MA-QL761WS  ","2,19,990",https://www.amazon.in//ASUS-Zenbook-35-56cm-Graphics-UX8406MA-QL761WS/dp/B09TKJQ7T4/ref=sr_1_242?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-242
232,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-13500H 13th Gen, 16"" (40.64 cm) FHD+, Creator/Gaming Laptop (16GB/512GB/4GB RTX 3050 /Win11/Office 2021/FP/Black/1.8 kg), K3605VC-MBN541WS  ","69,990",https://www.amazon.in//ASUS-Creator-Vivobook-i5-13500H-K3605VC-MBN541WS/dp/B0C5N1XCDL/ref=sr_1_243?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-243
233,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,999",https://www.amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_21?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.2QutzSF9rvEFbQ4-OslevlGOGYLJgKL_WUDB0T1fW2o8vpNc-e2k94Om1-5SlyQ_fIUDRV1oUWGpXz9w5CC8jfDtNvNXhWu8fiYFCTZNRO1vAc-QV6H6UMkx6PB_bVc2hvw5O5kWzV7EmYN1F77mDB6DeCg7ixqsmAjqYDJH-8raAwkeIM4-Pg1EtOBYtjGTGdmaPhpi9EcIrFSqQoH8WNrX-KiH6HGJTfWMY1BwnTQ.9lXmw_DAcFGgbc-4StZ9FO3cCNSdJsN0qjiZ-ZTRSis&dib_tag=se&keywords=laptop&qid=1719413017&sprefix=laptop%2Caps%2C243&sr=8-21
234,"Dell XPS 9320 Laptop, Intel Evo platform powered by Intel Core i7-1360P Processor/32GB LPDDR5/1TB SSD/13.4""(34.03cm)UHD+ Touch/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Platinum Silver/1.24KG  ","2,02,430",https://www.amazon.in//Dell-platform-i7-1360P-Processor-Platinum/dp/B0CBKY79M8/ref=sr_1_244?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY&dib_tag=se&keywords=laptop&qid=1719413054&sprefix=laptop%2Caps%2C243&sr=8-244
235,"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4050) PHN16-72 with 40.64 cm (16"") WUXGA Display  ","1,32,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzIwNzMxMjI5MzExNzc6MTcxOTQxMzA1NDpzcF9idGY6MzAwMTcwMjE2MTY0NTMyOjowOjo&url=%2FAcer-Predator-Processor-Windows-PHN16-72%2Fdp%2FB0CZRV1SSD%2Fref%3Dsr_1_245_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413054%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
236,Carriall AMPIO Laptop Messenger Bag (Grey) | For Office & College | Fits up to 15.6inch Laptop/Macbook | Laptop Bag With Handle & Adjustable Shoulder Strap | Messenger Bag for Men & Women  ,"4,280",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzIwNzMxMjI5MzExNzc6MTcxOTQxMzA1NDpzcF9idGY6MzAwMTM0NzgwMTc5OTMyOjowOjo&url=%2FCarriall-Ampio-Grey-Laptop-Messenger%2Fdp%2FB09BKZJTT4%2Fref%3Dsr_1_246_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.oFk2P3kOSYWe4XQ35TWmbKGy6_b8GCzj1mvi9Zi5b3MCINqlSk0zrFXL7RlAnRULiW0RYDUGezGwRCPM-qEYBfL5pDYTMMD5qFMro0VmXpvfV5RQ4t1N3CulyFjle_DAYQkA26WN7igDWhfZI0uS39MFV_sGSGlcOFu185qLMARJEJzxogechQCemC2jqblmxC9Io8L3SvI9gQo8Dt7PpqEJNegd8OGM5WhO3VTZSgw.SjV8NlaXEniEmsfG5p_UvFADnIOXDmV3qS0rZBjkTrY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413054%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
237,OneAssist 2 Years Total Protection Plan for Laptop Between INR 20001-25000 (E-Mail Delivery Only)  ,"1,149",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNDI4MDkxNjc1MzYxNzc6MTcxOTQxMzA1NzpzcF9hdGZfbmV4dDozMDAxNjY2OTA5MTczMzI6OjA6Og&url=%2FOneAssist-Protection-Between-20001-25000-Delivery%2Fdp%2FB0CM6ZLG2M%2Fref%3Dsr_1_241_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413057%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
238,BP02XL HP Pavilion PC 15 AU010WM AU018WM Series HSTNN-UB7B HSTNN-LB7H  ,"2,390",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNDI4MDkxNjc1MzYxNzc6MTcxOTQxMzA1NzpzcF9hdGZfbmV4dDozMDAxMDE3NTQ3MTE3MzI6OjA6Og&url=%2FPavilion-AU010WM-AU018WM-HSTNN-UB7B-HSTNN-LB7H%2Fdp%2FB0CK7TTJK9%2Fref%3Dsr_1_242_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413057%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
239,"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 16â€‘core CPU and 40â€‘core GPU, 48GB Unified Memory, 1TB) - Space Black  ","3,79,990",https://www.amazon.in//Apple-MacBook-16-inch-16%E2%80%91core-40%E2%80%91core/dp/B0CM5SZ7CP/ref=sr_1_243?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-243
240,"ASUS Vivobook S 16 OLED (2024), 16 ""(40.64cm) 3.2K OLED 16:10 120Hz, Intel Core Ultra 5 125H, Thin and Light Laptop (16GB LPDDR5X/1TB SSD/Intel Arc Graphics/Win11/Mist Blue/1.50 Kg), S5606MA-MX551WS  ","1,02,990",https://www.amazon.in//ASUS-Vivobook-OLED-40-64cm-3-2K/dp/B09T95ZTBP/ref=sr_1_244?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-244
241,"Lenovo IdeaPad Pro 5 Intel Core Ultra 7 155H Built-in AI 16"" (40.6cm) 2K OLED 400Nits 120Hz Laptop (16GB/1TB SSD/NVIDIA RTX 3050 6GB/Win11/MSO 21/FHD+IR Camera/3Mon GamePass/Grey/1.9Kg), 83D4002NIN  ","1,23,990",https://www.amazon.in//Lenovo-IdeaPad-400Nits-GamePass-83D4002NIN/dp/B0CTK42DSN/ref=sr_1_245?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-245
242,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS  ","79,990",https://www.amazon.in//ASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS/dp/B0BSDZY5FV/ref=sr_1_246?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-246
243,"HP Pavilion Aero AMD Ryzen 5 7535U 13.3 inch(33.8cm) WUXGA IPS, Micro-Edge Laptop (16GB RAM/512GB SSD/AMD Radeon Graphics/Win 11/MSO/Backlit Keyboard/B&O/FPR/Alexa/Warm Gold/970 grams) 13-be2055AU  ","72,490",https://www.amazon.in//HP-Pavilion-Micro-Edge-Graphics-13-be2055AU/dp/B0BXLP2H4W/ref=sr_1_247?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-247
244,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","38,990",https://www.amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_22?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.2QutzSF9rvEFbQ4-OslevlGOGYLJgKL_WUDB0T1fW2o8vpNc-e2k94Om1-5SlyQ_fIUDRV1oUWGpXz9w5CC8jfDtNvNXhWu8fiYFCTZNRO1vAc-QV6H6UMkx6PB_bVc2hvw5O5kWzV7EmYN1F77mDB6DeCg7ixqsmAjqYDJH-8raAwkeIM4-Pg1EtOBYtjGTGdmaPhpi9EcIrFSqQoH8WNrX-KiH6HGJTfWMY1BwnTQ.9lXmw_DAcFGgbc-4StZ9FO3cCNSdJsN0qjiZ-ZTRSis&dib_tag=se&keywords=laptop&qid=1719413017&sprefix=laptop%2Caps%2C243&sr=8-22
245,"HP Victus Windows 11 Home Gaming Laptop,12Th Gen Intel Core I5-12450H,4Gb Gtx 1650 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,8Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,Dual Speakers (Mso,Blue,2.37 Kg),Fa0070Tx  ","60,990",https://www.amazon.in//HP-Victus-Processor-Graphics-15-fa0070TX/dp/B0B74ZY9R1/ref=sr_1_248?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-248
246,"ASUS Vivobook 16X (2022), Amd Ryzen 7 5800Hs, 16"" (40.64 Cms) Fhd+, Thin and Laptop (HDMI/16Gb/512Gb Ssd/Windows 11/Office 2021/Alexa Built-in/Backlit Kb/Fp Sensor/Silver/1.88 Kg), M1603Qa-Mb712Ws  ","57,990",https://www.amazon.in//ASUS-Vivobook-Windows-Backlit-M1603QA-MB712WS/dp/B0BH6QPVVF/ref=sr_1_249?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.uXOMMtHkSMnDj6BGr13m53yygreq22OKbU8GdsZ-SU_LaMykXLrrb8_ZdAbVnJ0BD-n1rC1m7sb_v43OSOu1jMJWqtRLvTVecQ3c4aOfHp5SLgI_GrBh5oekjCJ9NZIjC-9ewvYoyQCGdA78vd0p7M-bcM8orogQZlOFZQgukirYmVjVKwRe6fGqzaMDhyylHDHkU2rQ3y3_VlyUl6LU7tNprnTrFQ7g1Kxihk-YrPc.bnC2kutW0sX0Uq1If79DAPzcdUkiCQu9yQM3IJxfcck&dib_tag=se&keywords=laptop&qid=1719413057&sprefix=laptop%2Caps%2C243&sr=8-249
